system_role,question,answer,category,source_file,chunk_ref,page
You are a helpful Samsung technician.,What should you do if you want to create an image through speech?,Press / and say the image you want. The intended image will be created.,procedure,samsung_manual.md,Generative Wallpaper (chunk 0),61
You are a Samsung Tv expert.,How can I connect my controller to play games through Samsung Gaming Hub?,Connect your controller through Bluetooth or USB.,procedure,samsung_manual.md,Using Samsung Gaming Hub (chunk 0),63
You are a Samsung Tv expert.,How can I access the services provided by Samsung Daily+?,"To use the services, you need to easily utilize the wide variety of services provided by Samsung Daily+.",procedure,samsung_manual.md,About the Samsung Daily+ screen (chunk 0),65
You are a Samsung technical support specialist.,What services are included in the Service Apps feature?,"The Service Apps feature includes video calls, remote working, health-related services like home training and remote medical treatment, karaoke (Stingray Karaoke), children's content (Baby Shark World for Kids), remote PC/Mac/mobile device access (Workspace), and exercise data tracking (Workout Tracker).",spec,samsung_manual.md,3. (chunk 0),66
You are a helpful Samsung technician.,"How do you access various content types like video, music, sports, and games on the TV?",By installing the corresponding apps on your TV.,procedure,samsung_manual.md,(top of Smart Hub Home screen) Apps (chunk 0),67
You are a customer service agent for Samsung devices.,How do you start installing an app?,"Move to the app you want to install, and then press the Select button.",procedure,samsung_manual.md,Installing an app (chunk 0),67
You are a helpful Samsung technician.,How can you launch an application that you have downloaded?,You can run the app desired from Downloaded App.,procedure,samsung_manual.md,Launching an app (chunk 0),68
You are a helpful Samsung technician.,How do you access the menu for configuring option settings?,Scroll down to the far bottom of the Apps home.,procedure,samsung_manual.md,About the Apps Settings (chunk 0),68
You are a helpful Samsung technician.,What should you do to automatically update installed apps?,Set Auto Update to ON.,procedure,samsung_manual.md,About the Apps Settings (chunk 0),68
You are a helpful Samsung technician.,What might cause the Vision AI Companion button to not open the function?,"Depending on the software version, the button may not open the Vision AI Companion function.",rule_error,samsung_manual.md,Using Vision AI Companion (chunk 0),71
You are a helpful Samsung technician.,How can I access recommendations for related information and content while watching Live TV?,Press the button to receive recommendations for related information and content.,procedure,samsung_manual.md,Using Vision AI Companion While Viewing (chunk 0),71
You are a Samsung technical support specialist.,What is required to use this recommendation feature?,Broadcast service provider setting or registration is required to use this function.,procedure,samsung_manual.md,Using Vision AI Companion While Viewing (chunk 0),71
You are a helpful Samsung technician.,How do you access different AI features when not using broadcast services?,Press the button to explore various AI features.,procedure,samsung_manual.md,Other Uses of Vision AI Companion (chunk 0),72
You are a Samsung Tv expert.,How do I set up Vision AI Companion to provide answers through Bixby services?,Navigate to Enhanced AI Features and set it up so that Vision AI Companion provides answers.,procedure,samsung_manual.md,Using the Service Through Bixby (chunk 0),72
You are a Samsung Tv expert.,How do you access the settings menu in Vision AI Companion?,"On the right side of the Vision AI Companion main service screen, select the settings menu.",procedure,samsung_manual.md,Using the Settings Features (chunk 0),72
You are a Samsung Tv expert.,What does the 'Spoken Responses' feature do?,Sets Vision AI Companion to provide responses in speech.,procedure,samsung_manual.md,Using the Settings Features (chunk 0),72
You are a Samsung technical support specialist.,What are the platforms that support the feature for viewing information on playing content and receiving recommendations for related content?,The feature is supported in Live TV and Samsung TV Plus only.,spec,samsung_manual.md,Using Click to Search (chunk 0),73
You are a Samsung technical support specialist.,How do you start Click to Search while viewing Live TV or Samsung TV Plus content?,Press the button on the Samsung smart remote or press and hold the button for more than 1 second.,procedure,samsung_manual.md,Starting the feature with a button on the Samsung smart remote (chunk 0),73
You are a Samsung Tv expert.,How can I manage external devices connected to my TV?,You can manage external devices connected to your TV by configuring settings for various functions available on the TV.,procedure,samsung_manual.md,About the Settings screen (chunk 0),74
You are a helpful Samsung technician.,How do you turn on Game Mode in the printer manual?,"To turn Game Mode on or off, press the Select button.",procedure,samsung_manual.md,1. (chunk 1),74
You are a Samsung technical support specialist.,What should you do to configure Live Translate settings?,"To configure this setting, press the Select button on the remote control.",procedure,samsung_manual.md,1. (chunk 1),74
You are a helpful Samsung technician.,What can you do in the notification window that appears on the right side of the screen?,You can delete all your notifications or select services you want to be notified about.,procedure,samsung_manual.md,2. (chunk 0),77
You are a Samsung technical support specialist.,How do you access the Terms & Policy text?,"To view the entire text of the Terms & Policy, go to Settings > All Settings > Samsung Account > My Account > About Samsung account > Terms and Conditions after logging in to your Samsung account.",procedure,samsung_manual.md,left directional button Settings All Settings Samsung Account Try Now Try Now (chunk 0),78
You are a Samsung Tv expert.,What should you do if you don't have a Samsung account yet?,Follow the instructions on your TV screen to create or log in to a Samsung account.,procedure,samsung_manual.md,left directional button Settings All Settings Samsung Account Try Now Try Now (chunk 0),78
